Judul,Berita,Topik
"Musim Hujan, Jangan Coba Terabas Jalanan yang Banjir","JAKARTA, KOMPAS.com - Kondisi cuaca saat ini mulai masuk ke musim hujan. Banyak kondisi jalan yang tergenang air bahkan sampai banjir saat hujan turun dengan deras.
Kalau bertemu dengan jalanan yang tergenang air, sebenarnya jangan coba memaksa melewati jalan tersebut. Walau memang, ada saja keperluan yang kepepet atau jadi jalan satu-satunya.
Head of Safety Riding Promotion Wahana Agus Sani mengatakan, ada saja risiko pengendara kalau memaksa melewati jalanan banjir pakai motor.
KOMPAS.COM/M. Elgana Mubarokah Banjir setinggi 30 sentimeter hingga 1 meter merendam 8 RW di Kampung Bojongasih, Desa Dayeuhkolot, Kecamatan Dayeuhkolot, Kabupaten Bandung, Jawa Barat pada Jumat (1/12/2023) Banjir tersebut akibat luapa sungai Citarum yang tak jauh dari pemukiman warga
""Risiko melewati jalan banjir cukup tinggi, berpotensi mogok di tengah banjir atau masuk ke dalam lubang yang ada di jalan,"" kata Agus kepada Kompas.com, belum lama ini.
Soal mogok, banyak kemungkinan air masuk ke ruang mesin, seperti dari knalpot dan juga lubang udara. Kalau air sudah masuk, mesin bisa rusak karena kemasukan benda asing, selain udara dan bensin.

Kemudian buat lubang, saat jalanan banjir tentu jadi tidak terlihat, dalamnya juga tidak ketahuan. Biasanya, kalau sudah terjebak, pengendara bisa jatuh dan melukai diri sendiri.
""Potensi luka pasti ada mas, jadi memang sebaiknya jangan memaksakan,"" kata Agus.
Jadi lebih baik lagi buat mencari jalan alternatif kalau misalnya tidak mau melewati jalanan banjir. Sabar saja, jangan menerabas sebelum tau konsekuensinya apa.














",OTOMOTIF
"Minat Memiliki Hunian di Kalangan Milenial dan Gen Z Meningkat, Pilih Rumah atau Apartemen?","KOMPAS.com - Minat kaum milenial dan gen Z terhadap kebutuhan hunian, seperti rumah tapak dan apartemen, masih tergolong tinggi. Hal ini ditunjukkan dari peningkatan pencarian hunian di internet.
Berdasarkan 99 Group Property Outlook 2023, jumlah generasi Z dengan rentang usia 18-24 tahun yang melakukan pencarian properti di internet mengalami peningkatan sebesar 2,6 persen dari 19,4 persen menjadi 22 persen pada 2022.
Selanjutnya, generasi milenial di rentang usia 25-34 tahun berkontribusi sebanyak 26,4 persen terhadap pencarian properti di internet pada 2022.
Adapun rumah tapak masih mendominasi pencarian hingga 80 persen dari total seluruh jenis properti.
Masih berdasarkan laporan yang sama, hunian properti dengan harga kurang dari Rp 400 juta masih mendominasi pencarian di internet, yakni sebanyak 23,1 persen. Kemudian, disusul hunian seharga Rp 1-2 miliar sebanyak 20 persen dan hunian seharga Rp 2-3 miliar sebanyak 10,2 persen.
Laporan tersebut juga menemukan bahwa minat yang tinggi di generasi milenial dan Z tidak diikuti dengan edukasi terkait kepemilikan hunian. Alhasil, mereka kerap kebingungan dalam mendapatkan informasi seputar hunian.
Salah satu kebingungan yang dialami generasi muda adalah memilih antara rumah tapak atau apartemen. Sebagai pedoman singkat, Kompas.com merangkumkan kelebihan rumah tapak dan apartemen. Simak ulasan berikut.
Rumah tapak menjadi salah satu jenis properti yang paling dicari ketimbang jenis properti lain. Hal ini beralasan mengingat jenis hunian ini memiliki kelebihan yang tak dipunyai apartemen.
Pertama, rumah tapak biasanya memiliki minimal dua kamar sehingga cocok untuk keluarga. Hunian ini juga memiliki pekarangan yang dapat digunakan untuk berkebun atau aktivitas lain.
Kedua, rumah tapak dapat direnovasi sesuai keinginan dan kebutuhan. Sebagai contoh, halaman belakang bisa dibuat kamar baru.
Jika ingin tinggal lebih dekat pusat kota, apartemen bisa menjadi pilihan. Sebab, hunian ini umumnya berada lokasi strategis, seperti dekat dengan akses transportasi publik, pusat kota, atau jalan tol.
Oleh karena itu, apartemen biasanya dipilih generasi muda yang ingin dekat dengan tempat bekerja dan tidak ingin repot terjebak kemacetan.
Meski tak memiliki halaman seperti rumah tapak, apartemen tetap dapat memberikan kenyamanan kepada penghuninya. Sebab, hunian vertikal ini memiliki desain ruangan yang dibuat secara kompak dan fungsional. Penghuni dapat merasa nyaman saat berada di dapur, ruang tamu, serta kamar minimalis. Hal tersebut juga memudahkan penghuni dalam menata dan membersihkan ruangan.
DOK. Sinar Mas Land Ilustrasi apartemen.
Apartemen juga biasanya menawarkan keamanan berlapis. Penghuni tidak perlu pula memusingkan urusan keamanan selama tinggal di apartemen. Pasalnya, apartemen umumnya memiliki sistem keamanan maksimal berupa pemantauan CCTV selama 24 jam serta petugas keamanan di beberapa titik lokasi.
Selain itu, apartemen yang bagus juga biasanya menawarkan fasilitas lengkap dan memanjakan penghuninya, seperti kolam renang, ruang gym dan spa, laundry, parkir, serta layanan kebersihan.
Itulah gambaran sekilas tentang rumah tapak dan apartemen. Kedua jenis hunian ini memiliki kelebihan masing-masing yang dapat Anda pilih. Jika ingin memiliki berada di pusat kota, Anda bisa mempertimbangkan apartemen.
Sementara itu, Anda dapat menimbang tinggal rumah tapak jika ingin memiliki hunian yang dapat menampung keluarga dengan nyaman.
Setelah menentukan jenis hunian, Anda perlu pula memperhatikan reputasi developer agar mendapatkan properti berkualitas sesuai harapan. Selain itu, developer tepercaya biasanya memiliki promo menarik yang dapat dimanfaatkan konsumen untuk memudahkan pembelian dan pembayaran rumah tapak atau apartemen.
Salah satu developer tersebut adalah Sinar Mas Land yang memiliki Promo Smart Move. Promo ini berlaku pada 2 Februari 2023 hingga 31 Mei 2023.
Selama promo tersebut, konsumen dapat menikmati berbagai keuntungan, yakni bebas biaya down payment (DP), cicilan kredit kepemilikan rumah (KPR) tetap selama tiga tahun mulai Rp 4,5 jutaan, serta cashback hingga ratusan juta.
Tak hanya itu, terdapat hadiah tambahan Early Bird Deals berupa emas sampai 25 gram dan voucer uang tunai sebesar Rp 5 juta. Hadiah ini berlaku khusus pembelian pre-book pada dua minggu pertama mulai 17 Januari 2023-2 Februari 2023.
Untuk diketahui, Promo Smart Move berlaku untuk berbagai proyek Sinar Mas Land di Jakarta, BSD City, Cibubur, Surabaya, Balikpapan, dan Batam.
DOK. Sinar Mas Land Promo Smart Move.
Untuk area Jakarta, Sinar Mas Land memiliki tiga apartemen mewah berlokasi strategis, yakni The Elements di Kuningan, Jakarta Selatan, Aerium yang terletak di Taman Permata Buana, Jakarta Barat, serta Southgate di TB Simatupang, Jakarta Selatan.
Selanjutnya, Sinar Mas Land memiliki berbagai rumah tapak atau kavling di BSD City, seperti Alesha, Asatti, West Park, Freja, Yuthica, The Blitzfield, Anarta, Casa De Parco, The Eminent, Zena, Azura Starlight, dan Quantis.
Di area yang sama, Sinar Mas Land juga memiliki berbagai ruko, seperti Virginia Arcade, Autoparts & Kios Pasar Modern 2, ICE Business Park, serta Icon 5.
Sementara, di Kota Wisata Cibubur, Sinar Mas Land memiliki rumah tapak, seperti Nashville, Bellwood, Visalia, serta Lumihous. Sinar Mas Land juga memiliki ruko berkonsep modern di Cibubur, seperti Madison, Mississippi, serta CommPark.
Untuk kawasan Surabaya, Sinar Mas Land memiliki perumahan Wisata Bukit Mas dan apartemen Klaska Residence.
Di Grand City Balikpapan, Sinar Mas Land menawarkan klaster Pineville dan Hayfield. Sinar Mas Land juga memiliki ruko berkonsep modern di Balikpapan, seperti New Palladium, Golden Boulevard, serta A6.
Lalu, di Batam, Sinar Mas Land memiliki kawasan yang cocok untuk investasi, yakni The Nove Nuvasa Bay. Konsumen dapat membeli The Nove Landed House dan apartemen The Nove Kaina dan The Nove Kalani.
Selain produk properti berkualitas, Sinar Mas Land juga bekerja sama dengan beberapa bank untuk memudahkan pembayaran. Sebut saja, BCA, CIMB Niaga, Permata Bank, Mandiri, Danamon, OCBC NISP, Maybank, Bank Sinarmas, BNI, BRI, Bank BTN, Bukopin, UOB, BSI, Panin, Commonwealth, CCB Indonesia, dan Bank Woori Saudara (BWS)
Segera dapatkan rumah tapak atau apartemen idaman Anda di Sinar Mas Land melalui promo Smart Move. Promo ini akan memudahkan Anda mendapatkan hunian idaman dengan berbagai promo dan hadiah menarik.
Anda bisa menghubungi bisa mengunjungi website Sinar Mas Land, e-catalog Sinar Mas Land, serta hubungi nomor telepon 021 53159000 untuk mendapatkan informasi lebih lanjut mengenai promo Smart Move.













",PROPERTI
Alasan Harga BBM Nonsubsidi Pertamina Turun Per 1 Desember 2023,"Per tanggal 1 Desember 2023, harga Pertamax turun jadi Rp 13.350 per liter. Harga Pertamax Green 95 jadi Rp 14.900 per liter. Harga Pertamax Turbo jadi Rp 15.350 per liter. Harga Dexlite jadi Rp 15.550 per liter. Harga Pertamina Dex jadi Rp 16.200 per liter.
Menurut Josua Pardede, Kepala Ekonom Bank Permata, penurunan harga BBM nonsubsidi merupakan pelaksanaan Kepmen ESDM Nomor 245.K Tahun 2022 tentang formulasi harga BBM Nonsubsidi.
Dalam aturan ini, harga BBM nonsubsidi diatur dan dievaluasi seiring fluktuasi harga minyak dunia.
""Penetapan harga BBM nonsubsidi merupakan diskresi Pertamina karena tidak ada subsidi pemerintah di dalamnya,"" kata Josua melalui keterangannya, Senin (4/12/2023).
""Sehingga penetapan harganya tidak diatur pemerintah. Penurunan harga kali ini, kemungkinan Pertamina mempertimbangkan biaya produksi dari harga BBM tersebut dan persaingan dengan penyalur BBM nonsubsidi lain,"" beberya.
Dengan demikian, penurunan harga minyak mentah dunia jadi salah satu alasan penurunan harga BBM nonsubsidi Pertamina.
Tren minyak dunia sendiri terus menurun harganya. Per akhir Oktober 2023, harga minyak mentah Brent 87,4 dollar AS per barrel, sementara pada akhir November 2023 sebesar 80,8 dollar AS per barrel. Kemudian rupiah menguat, di level Rp 15.880 di akhir Oktober 2023 dan Rp 15.505 di akhir November 2023.
""Dengan demikian, biaya produksi BBM nonsubsidi jadi lebih rendah sehingga pelaku usaha bisa menurunkan harga."" lanjut Josua.


Sementara menurut Irto Ginting, Sekretaris Perusahaan PT Pertamina Patra Niaga (PPN), turunnya harga BBM Pertamina merupakan hal wajar sesuai dengan fluktuasi harga minyak dunia. Hal ini juga boleh dilakukan oleh seluruh badan usaha sesuai dengan regulasi.
""(Turun) karena fluktasi, Pertamina Patra Niaga kembali melakukan penyeseuaian harga Pertamax Series dan Dex Series karena tren (harga minyak dunia) turun,"" kata Irto.
Penurunan harga BBM nonsubsidi Pertamina terus dilakukan, sejak November 2023. ""PPN akan selalu menjaga harga BBM yang kompetitif dan terjangkau bagi masyarakat,"" pungkasnya.














",MONEY
"Pelaku Tertangkap, Lansia di Bandung Barat Ternyata Dirampok dan Dibunuh Saudaranya","BANDUNG BARAT, KOMPAS.com - Ryan Aditya Nugraha (31) pelaku pembunuhan lansia, Endang Samsudin (63), akhirnya diringkus jajaran kepolisian resor (Polres) Cimahi setelah mencoba melarikan diri.
Sebelumnya, korban Endang ditemukan terkapar tak bernyawa di kediamannya di Kampung Selakopi, Desa Cihampelas, Kecamatan Cihampelas, Kabupaten Bandung Barat (KBB), Jawa Barat dengan luka lebam di beberapa bagian tubuhnya, Jumat (1/12/2023) siang.
""Pada hari Minggu (3/12/2023), tim dari jajaran Polres Cimahi dan Polsek Cililin berhasil menangkap 1 orang terduga pelaku inisial R di sekitar wilayah Kecamatan Batujajar, Bandung Barat,"" ungkap Kasatreskrim Polres Cimahi, AKP Olot Gigantara saat gelar perkara di Mapolres Cimahi, Senin (4/12/2023).
Usut punya usut, antara pelaku dan korban saling mengenal. Selain rumah yang berdekatan, Ryan dan Endang memiliki hubungan saudara yang mana pelaku mengaku baru mengetahuinya.
""Selama ini korban tidak tahu, namun setelah kejadian dia baru dikasih tahu bahwa korban ini saudaranya. Tapi memang saling mengenal karena rumahnya berdekatan,"" ujar Luthfi.
Menurut pengakuan tersangka, ia sengaja masuk ke rumah korban ingin mengambil barang berharga korban.
 
Pelaku masuk dengan melompati pagar setelah melihat pintu rumah korban sedikit terbuka.
Setibanya di dalam rumah, pelaku berniat mengambil dompet namun aksinya dipergoki korban. Pelaku yang kedapatan tengah mencuri itu spontan langsung memiting dan memukuli korban.
Khawatir korban melawan, pelaku mengikat kedua lengan korban menggunakan tali sweater dan kabel hingga korban meninggal dunia.
""Pada awalnya pelaku berniat mengambil barang milik korban secara random karena pelaku ini terlilit utang yang harus dibayarkan sehingga termotivasi melaksanakan aksinya pada hari itu,"" ucap Olot.
Pelaku yang menyadari korban meninggal dunia kemudian melepaskan ikatan dan menyeret korban ke kamarnya.
Aksi pelaku berlanjut, ia mengambil sebuah handphone dan satu unit Honda Beat milik korban.
""Jadi dia mencoba kabur ke Sukabumi dengan motor milik korban dan handphonenya juga dibawa. Tapi memang niat awal hanya mengambil uang saja,"" sebut Olot.
Atas aksi pembunuhan itu, Ryan harus berurusan dengan hukum dan dijerat Pasal 339 juncto Pasal 365 KUHPidana tentang Pencurian dengan Kekerasan. Ancaman hukumnya maksimal 20 tahun penjara.














",REGIONAL
"Cerita Lengkap Pengeroyokan Anggota TNI di Pentas Dangdut Pernikahan di Grobogan, Motif Tidak Terima dan Mabuk","GROBOGAN, KOMPAS.com - Satreskrim Polres Grobogan meringkus lima pria pengeroyok Koptu Suyoko, Babinsa Koramil 01/Purwodadi di hajatan pernikahan salah seorang warga di Desa Ngembak, Kecamatan Purwodadi, Kabupaten Grobogan, Jawa Tengah. 
Kelima tersangka warga Desa Ngembak tersebut diketahui dalam kondisi mabuk minuman keras saat penganiayaan itu terjadi.
Identitas tersangka yakni Roni Wijaya (25), Agung Hermanto (35), Azis Setyo Budi (31), M Fatoni (33) dan Andrian Kusuma (21).
Kasat Reskrim Polres Grobogan AKP Agung Joko Haryono mengatakan, kelima tersangka sebelumnya terlibat cekcok dengan warga lain saat puncak hiburan pentas dangdut di hajatan pernikahan tetangganya pada Sabtu (2/12/2023) malam sekitar pukul 22.00 WIB. 
Seketika, Koptu Suyoko yang bertugas berupaya membawa pergi biang onar untuk meredam pertikaian.
Namun, Koptu Suyoko yang mendadak terjatuh justru jadi bulan-bulanan kelima tersangka. Koptu Suyoko yang mengenakan seragam loreng dipukul hingga ditendang berkali-kali.
""Motifnya tidak terima dilerai dan saat itu para tersangka mabuk,"" kata Joko saat jumpa pers di Mapolres Grobogan yang dihadiri Dandim 0717 Grobogan, Letkol Arh Muda Setyawan dan Wakapolres Grobogan Kompol Gali Atmajaya, Senin (4/12/2023).
Disampaikan Joko, Koptu Suyoko yang mengalami luka-luka selanjutnya berobat ke RS Panti Rahayu Yakkum Purwodadi hingga melaporkan perihal pengeroyokan tersebut ke Mapolres Grobogan.
""Kelima tersangka pekerja swasta itu langsung diamankan tak sampai 24 jam,"" ungkap Joko.
Untuk diketahui, Koptu Suyoko, Babinsa Koramil 01/Purwodadi dikeroyok saat melerai keributan di hajatan pernikahan salah seorang warga di Desa Ngembak, Kecamatan Purwodadi, Kabupaten Grobogan, Jawa Tengah.
Video amatir yang merekam aksi penganiayaan itu viral di media sosial. 
Salah satunya diunggah akun Instagram @jurnalmiliter yang hingga Minggu (3/12/2024) malam sudah ditonton lebih dari 50 ribu kali.
Kapolsek Purwodadi AKP Dedy Setyanto mengatakan, Koptu Suyoko beserta personel Polsek Purwodadi sebelumnya diterjunkan mengamankan keramaian hiburan pentas dangdut pada resepsi pernikahan hingga kemudian cekcok warga terjadi pada Sabtu (2/12/2023) malam.
Naas, Koptu Suyoko yang seketika berupaya menengahi justru menjadi sasaran amuk warga yang sudah dalam kondisi mabuk minuman keras.
""Dianiaya saat bertugas dalam rangka pengamanan acara pernikahan warga dengan hiburan solo organ,"" terang Dedy.














",REGIONAL
"Gibran: Santri Juga Harus 5.0, Mengerti Dakwah lewat Media ""Online""","Hal itu disampaikan Gibran usai mengunjungi Pondok Pesantren (Ponpes) Asshiddiqiyah 2 di Kota Tangerang, Banten, Senin (4/12/2023).
Gibran mengatakan, orang-orang banyak berbicara mengenai generasi milenial dan gen Z, tetapi terkadang lupa menyinggung santri.
“Makanya, di awal dulu kami menyampaikan masalah dana abadi pesantren. Lalu, setelah itu kami juga pingin menyiapkan santri-santrinya,” kata Gibran, Senin.
“Makanya kalau sudah revolusi industri 5.0, ya santrinya juga harus 5.0. Santri yang ngerti dakwah lewat media online, santri yang ngerti perbankan syariah, santri yang punya jiwa entrepreneurship, itu nanti yang akan kami tekankan,” ujar Wali Kota Solo itu melanjutkan.
Gibran mengungkapkan, perlu atensi khusus agar anak-anak pondok dan Sekolah Menengah Kejuruan (SMK) bisa menjawab tantangan zaman dan memenuhi kebutuhan industri.
“Jadi jangan sampai ada mismatch antara sekolah dan dunia industri. Intinya itu sih,” kata Gibran.
“Tadi masukan masukan dari para santri itu juga sebenarnya sudah sering ditanyakan di pondok-pondok lain. Intinya sama, yaitu masalah lapangan kerja, masalah bagaimana para-para santri ini juga pingin diperlakukan sama, seperti teman-teman di sekolah konvensional,” ujar putra sulung Presiden Joko Widodo (Jokowi) ini lagi.
Di hadapan para santri, Gibran juga menyinggung soal dana abadi pesantren.
Gibran menegaskan bahwa dirinya dan calon presiden (capres) nomor urut 2 Prabowo Subianto ingin memajukan santri lewat program dana abadi pesantren.
“Kita ingin penekanan di situ, santri itu bisa menjawab tantangan zaman, bisa memenuhi kebutuhan industri. Jadi nanti ke depan ada dana abadi pesantren,” kata Gibran.














",NEWS
"Dianggap Punah Selama Lebih dari 80 Tahun, Tikus ""Emas"" Kini Muncul Kembali","KOMPAS.com - Seekor tikus emas yang tidak terlihat selama lebih dari 80 tahun telah ditemukan kembali di bukit pasir di Afrika Selatan.
Kemunculan hewan buta itu direkam dan difoto setelah para ahli melakukan pencarian ekstensif.
Tikus emas De Winton (Cryptochloris wintoni) adalah tikus buta yang sulit ditangkap yang bergerak dengan ""berenang"" di pasir. Mereka hidup di liang yang tidak dapat diakses dan memiliki bulu yang berkilauan dan berwarna-warni.
Tikus emas hanya pernah tercatat hidup di satu lokasi, yakni di Port Nolloth, di pantai barat laut Afrika Selatan, dan terakhir terlihat pada tahun 1937.
Para peneliti mencari bukti keberadaan tikus ini dengan mengambil lebih dari 100 sampel tanah dari berbagai lokasi dan menganalisisnya untuk DNA lingkungan (eDNA), jejak DNA hewan yang tertinggal di lingkungannya melalui ekskresi, sel kulit, dan rambut.
Samantha Mynhardt, ahli genetika konservasi di Endangered Wildlife Trust (EWT) dan Stellenbosch University di Afrika Selatan, mengatakan, tim peneliti cukup yakin bahwa tikus emas De Winton masih ada dan dapat dideteksi dengan menemukan dan mengurutkan DNA-nya.
Di Port Nolloth, tim peneliti akhirnya menemukan liang dan jejak tikus emas baru yang terlihat akibat hujan lebat baru-baru.
Mereka menggunakan anjing pelacak terlatih untuk mengidentifikasi aroma dua spesies tikud emas yang umum, yakni tikus emas tanjung (Chrysochloris asiatica) dan tikus emas Grant (Eremitalpa granti).
Penyelidikan pun menunjukkan bahwa jejak tersebut tidak dibuat oleh salah satu spesies umum sehingga meningkatkan harapan bahwa itu adalah bukti keberadaan tikus emas De Winton.
Analisis eDNA dari semua sampel mengungkapkan dua spesies tikus emas yang umum dan tikus emas Van Zyl (Cryptochloris zyli) yang terancam punah. Spesies yang berkerabat dekat dengan tikus emas Van Zyl juga telah diidentifikasi.
Setelah membandingkan urutan gen dengan sampel eDNA mereka, para peneliti mengonfirmasi spesies keempat berasal dari tikus emas De Winton. Kini, empat populasi tahi lalat emas De Winton telah ditemukan.
Menurut Cobus Theron, manajer konservasi senior EWT dan anggota tim pencari, sekarang para ahli tidak hanya telah memecahkan teka-teki tersebut, tetapi juga telah memasuki batas eDNA, yang menunjukkan ada banyak peluang, tidak hanya bagi tikus tanah, namun juga bagi spesies lain yang hilang atau terancam punah untuk kembali ditemukan.














",SAINS
"Tanggapi Pleidoi 3 Oknum TNI Pembunuh Imam Masykur, Oditur Militer Teguh Tuntut Hukuman Mati","Ketiga terdakwa tersebut yakni Praka Riswandi Manik dari satuan Paspampres, Praka Heri Sandi dari Direktorat Topografi Angkatan Darat (Dittopad), dan Praka Jasmowir dari Kodam Iskandar Muda Aceh.
""Oditur tetap pada tuntutan, terima kasih,"" tegas Oditur Militer Letkol Chk Upen Jaya Supena di Pengadilan Militer II-08 Jakarta, Cakung, Jakarta Timur, Senin (4/12/2023).
Pada persidangan hari ini, ketiga terdakwa membacakan nota pembelaan atas tuntutan yang telah dilayangkan oditur militer.
Sementara dalam sidang pembacaan tuntutan pada 27 November 2023, para terdakwa dituntut hukuman mati dan pemecatan dari dinas militer TNI AD.
Upen menjelaskan, pihaknya justru semakin yakin dengan tuntutan yang sudah dibacakan begitu mereka mendengar pleidoi masing-masing terdakwa.
Menurut Upen, tuntutan hukuman mati yang telah disampaikan pihaknya sudah tepat.
""Terkait pembelaan penasihat hukum para terdakwa, oditur militer merasa yakin dan percaya bahwa apa yang dilakukan oditur militer dalam tuntutan dan dakwaan sudah benar,"" ucap dia.
Begitu juga dengan replik yang disampaikan oditur militer secara lisan, Upen kembali menegaskan bahwa pihaknya tidak gentar dan akan tetap pada tuntutan yang telah disampaikan.
Dalam kesempatan yang sama, Hakim Ketua Kolonel Chk Rudy Dwi Prakamto memberi kesempatan kepada Kapten Chk Budiyanto bertugas sebagai penasihat hukum Praka Riswandi Manik; Mayor Chk Daulay sebagai penasihat hukum Praka Heri Sandi; dan Mayor Chk Manang sebagai penasihat hukum Praka Jasmowir, untuk memberikan komentarnya.
""Kami juga sama, tetap pada pembelaan kami,"" tegas Budiyanto.
Hal serupa juga dituturkan oleh Daulay dalam duplik lisannya, yakni tetap pada pembelaan terhadap Heri Sandi yang sudah dibacakan kepada Majelis Hakim.
""Tetap pada pendirian kami, pembelaan kami,"" ujar Manang.
Rudy menyimpulkan bahwa kedua pihak sama-sama tetap pada tuntutan dan pleidoinya dalam replik dan duplik secara lisan.
Meski demikian, Rudy menegaskan bahwa persidangan suatu perkara harus memiliki keputusan akhir.














",NEWS
"Vandalisme di Bus Transjakarta, Bangku Penumpang Ditempeli Stiker Caleg","JAKARTA, KOMPAS.com - Bangku di salah satu bus transjakarta menjadi objek vandalisme pihak tak bertanggung jawab. Bangku tersebut ditempeli stiker calon legislatif.
Seorang warga, Rafendra Aditya (30), mengatakan bahwa stiker caleg itu melekat di sandaran bangku penumpang.
Rafendra menyadari hal itu ketika dia menumpang bus transjakarta koridor 6A dari Bundaran HI, 16 November 2023.
""Stiker tertempel di belakang sandaran kursi, kursi bus yang menghadap depan, bukan menyamping,"" kata Rafendra melalui pesan pribadi kepada Kompas.com di media sosial X, Senin (4/12/2023).
Halo @PT_TransjakartaSaya bantu melepas stiker kampanye caleg di bus kalian
Sebelumnya sudah ada yg komplen, entah ini bus yg sama atau beda. Kalau bisa cari pelakunya di CCTV! ???? pic.twitter.com/22z60TfCde
Rafendra langsung mencopot stiker caleg tersebut karena pemasangan atribut politik dalam transportasi merupakan pelanggaran.
""Sempat ragu (untuk dicopot), kalau nanti hasilnya enggak mulus alias robek-robek, maka akan terlihat jelek. Tetapi saya memutuskan tetap melakukannya, setidaknya saya berusaha dengan kapasitas yang saya miliki untuk memutus pelanggaran itu,"" ucap Rafendra.
Adapun video pencopotan stiker caleg di bus transjakarta itu Rafendra dokumentasikan dan unggah ke media sosial X, Senin (4/12/2023).
""Halo @PT_Transjakarta, saya bantu melepas stiker kampanye caleg di bus kalian. Sebelumnya sudah ada yang komplen, entah ini bus yang sama atau beda. Kalau bisa cari pelakunya di CCTV!"" demikian keterangan video yang diunggah oleh akun pribadi Rafendra, yaitu @rafenditya.














",NEWS
Kenali Perbedaan Jurusan Ilmu Politik dan Ilmu Pemerintahan,"KOMPAS.com - Saat ingin memasuki dunia perkuliahan, calon mahasiswa dihadapkan dengan berbagai pilihan jurusan. Salah satu pilihan yang mungkin menarik minat adalah Jurusan Ilmu Politik dan Ilmu Pemerintahan.
Kedua jurusan ini tampaknya memiliki kesamaan, yaitu berkaitan dengan politik dan pemerintahan.
Namun, Jurusan Ilmu Politik dan Ilmu Pemerintahan adalah dua bidang studi yang berbeda, baik dari segi ruang lingkup, materi, keahlian, maupun prospek kerja.
Berikut ini adalah penjelasan singkat mengenai perbedaan antara Jurusan Ilmu Politik dengan Jurusan Ilmu Pemerintahan.
Jurusan Ilmu Politik secara umum akan mempelajari konsep dasar, teori, serta perkembangan sosial politik, serta bagaimana praktik politik dijalankan.
Jurusan ini cocok bagi kamu yang tertarik mempelajari aspek-aspek sosial yang ada di masyarakat.
Mata kuliah yang dipelajari di Ilmu Politik, antara lain:
Mahasiswa jurusan Ilmu Politik dituntut untuk memiliki beberapa kemampuan, seperti kemampuan berpikir kritis, kemampuan analisis, dan kemampuan riset.
Lalu, prospek kerja jurusan Ilmu Politik bisa menjadi pengamat politik, dosen, peneliti, konsultan politik, anggota partai politik, jurnalis politik, anggota PBB, birokrat pemerintahan, dsbnya. 
Berikut ini beberapa rekomendasi kampus untuk jurusan Ilmu Politik:














",EDUKASI
